age,annual_income,monthly_inhand_salary,credit_history_age,total_emi_per_month,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,outstanding_debt,credit_utilization_ratio,amount_invested_monthly,monthly_balance,loan_Auto Loan,loan_Credit-Builder Loan,loan_Debt Consolidation Loan,loan_Home Equity Loan,loan_Mortgage Loan,loan_No Loan,loan_Not Specified,loan_Payday Loan,loan_Personal Loan,loan_Student Loan,occupation_Accountant,occupation_Architect,occupation_Developer,occupation_Doctor,occupation_Engineer,occupation_Entrepreneur,occupation_Journalist,occupation_Lawyer,occupation_Manager,occupation_Mechanic,occupation_Media_Manager,occupation_Musician,occupation_Scientist,occupation_Teacher,occupation_Writer,credit_mix_Bad,credit_mix_Good,credit_mix_Standard,payment_of_min_amount_No,payment_of_min_amount_Yes,payment_behaviour_High_spent_Large_value_payments,payment_behaviour_High_spent_Medium_value_payments,payment_behaviour_High_spent_Small_value_payments,payment_behaviour_Low_spent_Large_value_payments,payment_behaviour_Low_spent_Medium_value_payments,payment_behaviour_Low_spent_Small_value_payments,credit_score
52,23211.26,2136.2717,104.0,42.557716,7.0,5.0,10.0,3.0,19.0,16.0,15.14,1.0,361.52,28.138342,91.17819,359.89127,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
39,19426.81,1397.9009,86.0,54.997196,7.0,6.0,19.0,4.0,16.0,19.0,10.28,4.0,658.69,32.426807,71.94921,272.8437,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41,13986.835,1411.5696,71.0,20.527575,6.0,3.0,15.0,2.0,5.0,14.0,8.21,3.0,482.88,31.890284,53.707733,356.92166,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
42,41975.0,3761.9167,106.0,0.0,2.0,7.0,5.0,0.0,8.0,1.0,6.74,0.0,72.24,29.946085,108.825905,517.3658,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
24,29663.44,2676.9534,74.0,49.345913,5.0,6.0,18.0,2.0,9.0,9.0,17.76,8.0,598.51,36.434387,183.58269,324.76672,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
25,9988.76,999.39667,102.0,4.8656898,4.0,7.0,5.0,1.0,21.0,14.0,19.19,6.0,71.42,37.80817,57.482433,307.59155,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,41588.74,3201.7283,113.0,61.942867,5.0,3.0,7.0,2.0,10.0,9.0,11.95,6.0,630.25,27.90045,84.24441,433.4643,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22,91459.48,7591.6235,123.0,168.56313,8.0,6.0,20.0,4.0,30.0,17.0,11.79,3.0,1323.08,36.411247,416.27887,434.32034,0,0,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38,27947.42,2488.9517,134.0,31.335361,7.0,5.0,15.0,2.0,27.0,19.0,11.04,4.0,1472.05,25.509098,302.15576,205.40404,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
24,84127.96,6919.6636,109.0,176.49744,5.0,4.0,8.0,4.0,22.0,14.0,9.81,0.0,1383.41,36.892273,55.2284,700.2405,1,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,63354.36,5421.53,70.0,27.55392,6.0,6.0,10.0,1.0,21.0,16.0,12.2,7.0,895.41,30.116493,289.1114,505.48767,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31,44689.77,3741.1475,63.0,202.06108,6.0,6.0,20.0,7.0,8.0,11.0,8.31,7.0,2319.8,27.260904,130.52002,331.53366,0,0,1,1,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,37071.2,3006.2666,81.0,74.69027,1.0,6.0,6.0,4.0,14.0,5.0,16.56,3.0,869.99,28.319395,142.89438,353.04202,0,0,1,1,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19,32414.96,2826.2466,63.0,81.551704,6.0,5.0,15.0,6.0,35.0,15.0,9.06,11.0,2129.39,32.589195,65.86969,385.20328,0,0,1,0,1,0,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21,31069.32,2361.11,80.0,34.168606,2.0,3.0,12.0,2.0,14.0,2.0,7.78,7.0,343.6,37.58609,64.64985,397.29254,1,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
42,16524.395,1645.033,111.0,44.23686,5.0,5.0,20.0,4.0,26.0,17.0,11.65,3.0,988.27,31.802078,110.069695,280.19675,1,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,15915.73,1461.3108,48.0,50.660263,5.0,7.0,24.0,4.0,0.0,12.0,15.05,9.0,1554.95,26.934448,106.272964,269.19785,0,0,1,1,0,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,78188.84,6296.737,66.0,195.10234,3.0,6.0,17.0,3.0,13.0,19.0,13.56,8.0,605.86,38.73256,336.4046,368.16672,0,0,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,70144.54,5665.3784,66.0,156.99239,3.0,3.0,14.0,3.0,28.0,14.0,11.95,5.0,819.99,40.85722,175.81909,483.72635,1,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
39,62927.92,4943.993,73.0,193.81137,7.0,5.0,31.0,4.0,16.0,15.0,9.32,6.0,2379.02,24.281115,191.52151,359.06644,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,63617.92,5231.493,36.0,257.5238,6.0,9.0,30.0,7.0,9.0,23.0,14.07,9.0,1826.94,27.118835,377.07684,178.5487,1,1,1,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,81431.96,6790.9966,42.0,104.24904,4.0,7.0,5.0,2.0,23.0,19.0,16.16,7.0,2352.06,38.92519,244.5155,600.33514,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,44423.16,3825.93,114.0,57.48555,5.0,4.0,20.0,3.0,18.0,8.0,10.06,4.0,1149.63,31.648874,147.144,427.96344,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36,26309.54,2247.4617,115.0,14.978241,8.0,4.0,19.0,1.0,24.0,13.0,1.32,3.0,1178.24,35.559246,61.310406,398.45752,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22,9968.5,1123.7084,81.0,34.811325,8.0,6.0,31.0,6.0,32.0,24.0,-4.62,6.0,1756.54,33.22703,67.37001,290.1895,0,0,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,87027.66,7494.305,72.0,139.93428,1.0,6.0,5.0,3.0,28.0,6.0,12.96,1.0,884.63,36.11489,86.10903,773.3872,0,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36,32901.79,2549.816,105.0,19.324081,4.0,5.0,1.0,1.0,9.0,10.0,5.89,0.0,798.71,40.572754,28.731155,456.92636,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26,34693.86,2718.155,112.0,16.783525,1.0,5.0,3.0,1.0,10.0,4.0,10.99,7.0,1400.6,41.172844,182.54202,362.48996,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
28,80892.92,6767.0767,35.0,250.54715,8.0,5.0,23.0,6.0,9.0,12.0,14.11,11.0,1701.02,30.551352,322.30707,383.85345,1,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,105870.6,8763.55,98.0,205.65227,7.0,3.0,5.0,4.0,22.0,13.0,3.98,7.0,1174.48,27.974504,310.4856,620.21716,0,0,1,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,36190.17,3259.8474,71.0,0.0,5.0,3.0,10.0,0.0,11.0,6.0,2.96,5.0,1406.85,28.17702,183.87497,432.1098,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54,15904.85,1085.4042,82.0,47.5979,3.0,5.0,1.0,4.0,4.0,2.0,6.34,2.0,1377.16,26.417135,34.23518,257.95755,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
44,86902.59,7005.8823,34.0,170.64882,5.0,4.0,12.0,4.0,18.0,9.0,7.85,4.0,746.14,28.278763,63.089977,706.8494,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26,35793.97,2799.8308,95.0,113.83339,5.0,6.0,8.0,4.0,15.0,11.0,7.92,0.0,82.15,34.9622,66.28941,359.8603,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38,32072.42,2768.7017,89.0,76.468796,4.0,7.0,1.0,3.0,2.0,11.0,6.11,1.0,441.0,25.962364,145.87056,314.53082,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,64173.56,5163.797,123.0,68.3488,7.0,4.0,11.0,2.0,12.0,17.0,6.66,3.0,497.23,30.053923,167.64096,540.3899,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20,26862.64,2409.5532,77.0,94.46191,6.0,6.0,9.0,6.0,28.0,8.0,8.52,8.0,829.49,28.48978,222.70193,193.7915,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
29,78066.48,6673.54,70.0,132.91118,8.0,9.0,20.0,4.0,38.0,8.0,6.2,9.0,1703.06,39.726524,233.43759,551.00525,1,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,73905.76,6241.8135,112.0,0.0,2.0,4.0,10.0,0.0,10.0,6.0,5.01,3.0,1344.31,30.490252,236.1497,668.0316,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
37,28443.42,2314.285,101.0,39.80748,7.0,4.0,9.0,2.0,23.0,12.0,7.23,4.0,1476.31,41.041008,44.82686,386.79416,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17,14173.65,1283.1375,45.0,43.970814,5.0,5.0,30.0,4.0,30.0,16.0,16.98,9.0,2297.52,23.897078,57.47059,296.87234,0,1,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,72608.32,5855.6934,101.0,43.569614,5.0,6.0,9.0,1.0,0.0,8.0,9.78,2.0,339.2,25.999136,161.09962,640.9001,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37,10025.2,1089.4333,69.0,41.431576,10.0,10.0,21.0,7.0,23.0,14.0,16.88,12.0,1409.58,27.18101,42.329525,315.18222,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,16698.08,1438.5067,57.0,49.35562,8.0,6.0,25.0,6.0,22.0,21.0,8.41,12.0,1382.71,30.380678,148.07008,226.42496,0,0,1,1,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,34392.44,2703.0366,49.0,80.04324,9.0,6.0,30.0,3.0,33.0,19.0,15.84,10.0,2405.43,32.520283,105.395,397.76395,1,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,57353.16,4738.43,91.0,125.00868,3.0,7.0,20.0,3.0,6.0,18.0,10.45,0.0,1095.32,25.382341,217.75766,421.07666,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
35,18419.57,1243.9641,101.0,9.803353,4.0,4.0,10.0,1.0,14.0,6.0,9.08,1.0,699.06,23.406534,79.09736,295.4957,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
44,16117.63,1322.1359,68.0,23.316807,6.0,9.0,26.0,2.0,32.0,24.0,7.83,9.0,1488.01,26.770384,19.191753,329.70502,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,51568.11,4016.3425,42.0,172.0831,6.0,10.0,26.0,5.0,27.0,14.0,6.99,11.0,2620.12,36.118042,94.300476,375.25067,1,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51,32469.29,2738.7742,79.0,0.0,5.0,4.0,9.0,0.0,12.0,8.0,1.39,6.0,129.41,24.530735,237.6011,306.2763,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
28,21060.63,1484.0525,73.0,42.825855,5.0,6.0,20.0,4.0,21.0,12.0,10.73,7.0,1072.32,25.441458,160.3389,235.2405,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27,7153.435,532.11957,59.0,7.054436,8.0,9.0,24.0,2.0,48.0,11.0,16.98,10.0,1272.77,35.4832,48.527317,267.63022,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,72841.32,5827.11,71.0,279.29153,3.0,6.0,30.0,5.0,12.0,12.0,16.93,7.0,1992.97,26.67576,486.79108,86.6284,0,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,20782.66,1886.8883,127.0,68.07779,1.0,6.0,11.0,4.0,13.0,6.0,5.85,4.0,1002.18,32.26478,38.565193,332.04584,0,0,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
52,42103.18,3327.5984,132.0,42.46858,4.0,2.0,12.0,2.0,3.0,4.0,9.0,2.0,725.53,25.516497,122.44186,417.8494,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
40,9983.345,758.94543,45.0,29.241518,7.0,11.0,15.0,5.0,22.0,16.0,14.26,11.0,1823.35,30.274878,0.0,277.74146,1,0,0,0,0,0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
42,40600.61,3420.3843,91.0,63.614853,4.0,7.0,6.0,2.0,6.0,0.0,5.5,2.0,1198.96,37.906136,128.06573,400.35782,0,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,94913.16,8128.43,91.0,131.99835,7.0,5.0,10.0,3.0,19.0,8.0,1.51,1.0,740.42,26.620188,386.7678,584.07684,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22,8693.97,675.4975,49.0,29.310509,6.0,5.0,18.0,7.0,41.0,25.0,17.72,9.0,1496.11,33.142796,25.863815,302.37543,1,0,1,0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,48052.7,4266.3916,41.0,59.89857,4.0,5.0,17.0,2.0,12.0,16.0,15.89,7.0,346.41,31.187452,100.92849,505.8121,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22,22157.27,1834.4392,48.0,64.04102,6.0,6.0,19.0,4.0,33.0,11.0,14.37,8.0,1345.58,40.70463,58.54774,310.85516,0,0,1,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51,22336.27,1669.274,120.0,177.55287,4.0,4.0,6.0,4.0,15.0,4.0,8.43,3.0,506.06,37.196964,19.560106,337.6044,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30,69362.92,5944.243,76.0,67.55351,6.0,6.0,9.0,2.0,23.0,7.0,11.41,5.0,1042.95,25.645397,456.89166,359.97913,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41,15754.53,1472.8774,59.0,50.603523,9.0,9.0,22.0,7.0,27.0,17.0,16.21,11.0,1378.73,35.77574,109.13047,277.55374,0,1,1,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,20900.51,1879.7091,27.0,75.14225,9.0,5.0,34.0,7.0,33.0,21.0,4.62,14.0,1317.37,35.35793,83.081215,319.74744,0,0,1,0,1,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18,71368.6,5844.3833,113.0,0.0,6.0,3.0,6.0,0.0,19.0,16.0,10.88,11.0,1161.1,24.857256,407.02084,437.41748,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
